muni,municode,uf,party,male,occ,edu,yob,votes,elected,valid.votes,coal.votes,pctVV,treat,lat,long,ran.prior,incumbent,log.valid.votes,prior.pctVV,party.prior.pctVV,elec.year,log.total.assets,gini_2000,pt_pres_1998,income_2000,psdb_2000,pt_2000,hdi_2000,time.since.app,num.apps,log.num.apps,edu.scale,match.party,uf.ba,uf.sp,uf.mg,uf.rs,match.num.apps,match.time.since.app
LUÍS GOMES,17396.0,RN,PT,1.0,Education,Some Superior or More,1974.0,595,1.0,15439.0,5149.0,9.83,1.0,-6.418055555555556,-38.39138888888889,1.0,0.0,9.644652054641927,0.974878140232471,0.974878140232471,2008.0,0.0,0.6230000257492065,0.11315417256011315,68.60700225830078,0.0,0.0,0.6439999938011169,3755.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,high
LUIS GOMES,17396.0,RN,PT,1.0,Education,Some Superior or More,1974.0,52,0.0,5334.0,3885.0,0.974878140232471,1.0,-6.418055555555556,-38.39138888888889,1.0,0.0,8.58185670474196,0.7650058846606512,1.4711651628089446,2004.0,0.0,0.6230000257492065,0.11315417256011315,68.60700225830078,0.0,0.0,0.6439999938011169,3755.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,high
MACAÍBA,17418.0,RN,PMN,1.0,White collar,"More than Primary, Less than Superior",1970.0,1249,1.0,103861.0,5539.0,3.43,0.0,-5.885,-35.49722222222222,0.0,0.0,11.550808745697807,0.0,5.53038105046344,2008.0,0.0,0.5680000185966492,0.14223526695907396,115.74600219726562,0.0,0.0,0.6650000214576721,3755.0,2,0.6931471805599453,2.0,PMN,0.0,0.0,0.0,0.0,medium,high
MONTANHAS,17531.0,RN,PT,1.0,Education,Some Superior or More,1957.0,184,0.0,5918.0,812.0,3.109158499493072,0.0,-6.491944444444444,-35.28583333333333,1.0,0.0,8.685753832960154,2.083333333333333,3.956422018348624,2004.0,0.0,0.5249999761581421,0.19580821131208728,73.76300048828125,0.0,0.0,0.5860000252723694,3755.0,2,0.6931471805599453,3.0,PT,0.0,0.0,0.0,0.0,medium,high
MONTANHAS,17531.0,RN,PDT,0.0,White collar,"More than Primary, Less than Superior",1974.0,213,1.0,5918.0,1220.0,3.5991889151740453,0.0,-6.485833333333334,-35.2875,0.0,0.0,8.685753832960154,0.0,0.0,2004.0,0.0,0.5249999761581421,0.19580821131208728,73.76300048828125,0.0,0.0,0.5860000252723694,3755.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,0.0,0.0,medium,high
MONTANHAS,17531.0,RN,PDT,0.0,Politician,"More than Primary, Less than Superior",1974.0,250,0.0,14025.0,3283.0,3.55,0.0,-6.485833333333334,-35.2875,1.0,1.0,9.548596730390898,3.5991889151740453,20.615072659682326,2008.0,10.308985993422082,0.5249999761581421,0.19580821131208728,73.76300048828125,0.0,0.0,0.5860000252723694,3755.0,2,0.6931471805599453,2.0,PDT,0.0,0.0,0.0,0.0,medium,high
MONTE DAS GAMELEIRAS,17574.0,RN,PMDB,1.0,White collar,"More than Primary, Less than Superior",1972.0,199,1.0,6507.0,3338.0,8.91,0.0,-6.441111111111112,-35.78194444444444,0.0,0.0,8.780633799494984,0.0,0.9468700683850605,2008.0,9.210440366976517,0.6119999885559082,0.09559214020180563,64.21299743652344,0.0,0.0,0.5929999947547913,3849.0,1,0.0,2.0,PMDB,0.0,0.0,0.0,0.0,low,highest
MOSSORÓ,17590.0,RN,PHS,1.0,Blue collar,"More than Primary, Less than Superior",1958.0,313,0.0,354897.0,6980.0,0.24,0.0,-5.2252777777777775,-37.34138888888889,0.0,0.0,12.779582885513484,0.0,1.2109540138099488,2008.0,0.0,0.5870000123977661,0.22427541660423847,179.58999633789062,0.0,0.03477098221965065,0.7350000143051147,3755.0,3,1.0986122886681098,2.0,minor party,0.0,0.0,0.0,0.0,medium,high
NATAL,17612.0,RN,PP,1.0,Government,"More than Primary, Less than Superior",1959.0,3588,0.0,1059473.0,32511.0,0.93,0.0,-5.822222222222222,-35.263333333333335,0.0,0.0,13.87328217264704,0.0,4.40971294128705,2008.0,9.320539164274258,0.6399999856948853,0.23705705531348883,339.9230041503906,0.08544248121245633,0.22778797094528364,0.7879999876022339,1181.0,36,3.58351893845611,2.0,PP,0.0,0.0,0.0,0.0,high,lowest
NATAL,17612.0,RN,PRB,1.0,Government,"More than Primary, Less than Superior",1950.0,3068,0.0,1059473.0,32879.0,0.79,0.0,-5.818888888888889,-35.20166666666667,0.0,0.0,13.87328217264704,0.0,0.0,2008.0,11.145853804848933,0.6399999856948853,0.23705705531348883,339.9230041503906,0.08544248121245633,0.22778797094528364,0.7879999876022339,1181.0,36,3.58351893845611,2.0,minor party,0.0,0.0,0.0,0.0,high,lowest
PASSAGEM,17833.0,RN,PMDB,1.0,White collar,"More than Primary, Less than Superior",1973.0,73,0.0,2256.0,993.0,3.235815602836879,0.0,-6.274444444444445,-35.39333333333333,1.0,1.0,7.721348612617949,6.47985989492119,54.75773496789259,2004.0,0.0,0.597000002861023,0.10764734534827082,77.14800262451172,0.0,0.0,0.6480000019073486,3849.0,1,0.0,2.0,PMDB,0.0,0.0,0.0,0.0,low,highest
POCO BRANCO,18015.0,RN,PRP,1.0,Agriculture,Less than Primary,1931.0,38,0.0,6855.0,825.0,0.5543398978847557,0.0,-5.618611111111112,-35.657777777777774,1.0,0.0,8.832733591996416,1.755773489402088,0.0,2004.0,0.0,0.5090000033378601,0.1335428122545169,67.9000015258789,0.05937537109606935,0.0,0.6060000061988831,2593.0,2,0.6931471805599453,1.0,minor party,0.0,0.0,0.0,0.0,medium,low
PORTALEGRE,18031.0,RN,PFL,1.0,White collar,Some Superior or More,1959.0,680,1.0,4257.0,1765.0,15.973690392295042,1.0,-6.023888888888889,-37.98777777777778,0.0,0.0,8.356319965828153,0.0,44.71604938271605,2004.0,0.0,0.6110000014305115,0.053975503425368485,82.5260009765625,0.0,0.0,0.6330000162124634,3755.0,2,0.6931471805599453,3.0,PFL,0.0,0.0,0.0,0.0,medium,high
PORTALEGRE,18031.0,RN,PFL,1.0,White collar,Some Superior or More,1959.0,549,1.0,11946.0,11946.0,11.46,1.0,-6.023888888888889,-37.98777777777778,1.0,1.0,9.388151773292252,15.973690392295042,40.92083626967348,2008.0,12.998118808432034,0.6110000014305115,0.053975503425368485,82.5260009765625,0.0,0.0,0.6330000162124634,3755.0,2,0.6931471805599453,3.0,PFL,0.0,0.0,0.0,0.0,medium,high
SÃO GONÇALO DO AMARANTE,18376.0,RN,PP,0.0,Government,"More than Primary, Less than Superior",1970.0,857,0.0,138629.0,8029.0,1.74,0.0,-5.793333333333333,-35.32944444444445,0.0,0.0,11.839556579060542,0.0,12.409362092703075,2008.0,0.0,0.5070000290870667,0.14778508499813872,116.4020004272461,0.0,0.0,0.6949999928474426,3841.0,3,1.0986122886681098,2.0,PP,0.0,0.0,0.0,0.0,medium,highest
SERRA NEGRA DO NORTE,18651.0,RN,PSB,1.0,White collar,"More than Primary, Less than Superior",1965.0,25,0.0,15439.0,7748.0,0.47,0.0,-6.664444444444444,-37.39944444444444,0.0,0.0,9.644652054641927,0.0,6.9189828503843875,2008.0,0.0,0.5109999775886536,0.07707380796864795,106.33100128173828,0.0,0.0,0.6629999876022339,573.0,2,0.6931471805599453,2.0,PSB,0.0,0.0,0.0,0.0,medium,lowest
TIBAU DO SUL,18813.0,RN,PTB,1.0,Other,Less than Primary,1939.0,539,1.0,5334.0,2620.0,10.104986876640421,0.0,-6.183611111111111,-35.151944444444446,0.0,0.0,8.58185670474196,0.0,0.0,2004.0,0.0,0.5809999704360962,0.10446927374301676,123.33599853515625,0.0,0.0,0.6549999713897705,3580.0,1,0.0,1.0,PTB,0.0,0.0,0.0,0.0,low,high
TIBAU DO SUL,18813.0,RN,PSB,1.0,Politician,Less than Primary,1939.0,406,1.0,20809.0,11242.0,5.96,0.0,-6.183611111111111,-35.151944444444446,1.0,1.0,9.94314086441278,10.104986876640421,12.092238470191226,2008.0,11.334761134922141,0.5809999704360962,0.10446927374301676,123.33599853515625,0.0,0.0,0.6549999713897705,3580.0,1,0.0,1.0,PSB,0.0,0.0,0.0,0.0,low,high
TOUROS,18856.0,RN,PR,1.0,Government,"More than Primary, Less than Superior",1954.0,407,0.0,49497.0,25103.0,2.36,0.0,-5.198055555555555,-35.461666666666666,0.0,0.0,10.809667340659555,0.0,17.84490595063282,2008.0,10.819798284210286,0.6119999885559082,0.0919015340706386,83.11299896240234,0.0,0.04559989767203888,0.5950000286102295,3755.0,1,0.0,2.0,minor party,0.0,0.0,0.0,0.0,low,high
UMARIZAL,18872.0,RN,PSB,0.0,White collar,Some Superior or More,1971.0,295,0.0,7003.0,4137.0,4.212480365557618,0.0,-5.990555555555556,-37.81444444444444,0.0,0.0,8.854093907655518,0.0,36.33734939759036,2004.0,0.0,0.5879999995231628,0.1342781647850108,98.9020004272461,0.0,0.0,0.6430000066757202,3755.0,1,0.0,3.0,PSB,0.0,0.0,0.0,0.0,low,high
ALHANDRA,19119.0,PB,PDT,1.0,Agriculture,Some Superior or More,1946.0,315,0.0,9719.0,2582.0,3.241074184586892,1.0,-7.4325,-34.911944444444444,1.0,0.0,9.181838011503471,2.5476161591653526,39.67002304986049,2004.0,0.0,0.5410000085830688,0.134171322160149,81.51000213623047,0.0,0.0,0.6050000190734863,3755.0,1,0.0,3.0,PDT,0.0,0.0,0.0,0.0,low,high
ARACAGI,19151.0,PB,PSDB,1.0,Agriculture,"More than Primary, Less than Superior",1969.0,180,0.0,9104.0,1759.0,1.9771528998242531,0.0,-6.853055555555555,-35.38111111111111,1.0,0.0,9.116469156366112,1.2862154086007536,12.251526568793036,2004.0,0.0,0.5849999785423279,0.15608547537937442,97.8010025024414,0.0,0.0,0.628000020980835,1981.0,1,0.0,2.0,PSDB,0.0,0.0,0.0,0.0,low,lowest
BONITO DE SANTA FE,19496.0,PB,PP,1.0,Government,"More than Primary, Less than Superior",1966.0,415,1.0,5160.0,4099.0,8.04263565891473,0.0,-7.313888888888889,-38.514722222222225,1.0,0.0,8.548691858475609,3.3233383308345825,3.3233383308345825,2004.0,0.0,0.5440000295639038,0.10430299424945469,80.07099914550781,0.0,0.0,0.6349999904632568,3755.0,2,0.6931471805599453,2.0,PP,0.0,0.0,0.0,0.0,medium,high
BONITO DE SANTA FÉ,19496.0,PB,PP,1.0,Politician,Some Superior or More,1966.0,274,0.0,16232.0,9078.0,4.78,0.0,-7.313888888888889,-38.514722222222225,1.0,1.0,9.694739881505651,8.04263565891473,13.062015503875969,2008.0,11.141876276228,0.5440000295639038,0.10430299424945469,80.07099914550781,0.0,0.0,0.6349999904632568,3755.0,2,0.6931471805599453,3.0,PP,0.0,0.0,0.0,0.0,medium,high
BOQUEIRÃO,19518.0,PB,PTB,1.0,Politician,Some Superior or More,1975.0,514,1.0,18926.0,3012.0,5.04,1.0,-7.479166666666667,-36.13111111111111,1.0,1.0,9.848291917068178,4.040003960788196,26.002574512327953,2008.0,10.92775337907558,0.5559999942779541,0.15083084789092457,86.62899780273438,0.40584166026133744,0.0,0.5740000009536743,3888.0,2,0.6931471805599453,3.0,PTB,0.0,0.0,0.0,0.0,medium,highest
BOQUEIRAO,19518.0,PB,PTB,1.0,Politician,Some Superior or More,1975.0,408,1.0,10099.0,3161.0,4.040003960788196,1.0,-7.479166666666667,-36.13111111111111,1.0,1.0,9.220191688026556,3.2823529411764705,16.894117647058824,2004.0,0.0,0.5559999942779541,0.15083084789092457,86.62899780273438,0.40584166026133744,0.0,0.5740000009536743,3888.0,2,0.6931471805599453,3.0,PTB,0.0,0.0,0.0,0.0,medium,highest
CACHOEIRA DOS INDIOS,19674.0,PB,PSDB,1.0,White collar,"More than Primary, Less than Superior",1947.0,104,0.0,5217.0,1150.0,1.9934828445466746,0.0,-6.925833333333333,-38.67472222222222,0.0,0.0,8.559677803022392,0.0,0.0,2004.0,0.0,0.6769999861717224,0.3127159640635798,302.7569885253906,0.3300042913431904,0.4823079623922288,0.7570000290870667,3755.0,2,0.6931471805599453,2.0,PSDB,0.0,0.0,0.0,0.0,medium,high
CAJAZEIRINHAS,19380.0,PB,PMDB,1.0,Government,Less than Primary,1954.0,100,0.0,8533.0,3800.0,3.45,1.0,-6.961666666666667,-37.79694444444444,1.0,0.0,9.051696278536586,5.483512412004446,40.20007410151908,2008.0,8.006700845440367,0.546999990940094,0.25012248897599215,72.5009994506836,0.0,0.0,0.5759999752044678,2496.0,1,0.0,1.0,PMDB,0.0,0.0,0.0,0.0,low,low
CAJAZEIRINHAS,19380.0,PB,PMDB,1.0,Agriculture,Less than Primary,1954.0,148,0.0,2699.0,1242.0,5.483512412004446,0.0,-6.961666666666667,-37.79694444444444,0.0,0.0,7.900636613018005,0.0,64.14708886618999,2004.0,0.0,0.546999990940094,0.25012248897599215,72.5009994506836,0.0,0.0,0.5759999752044678,2496.0,1,0.0,1.0,PMDB,0.0,0.0,0.0,0.0,low,low
CAMPINA GRANDE,19810.0,PB,PP,1.0,White collar,"More than Primary, Less than Superior",1956.0,625,0.0,632241.0,51635.0,0.28,1.0,-7.236111111111112,-35.92472222222222,1.0,0.0,13.35702592955545,0.4362157464044999,4.526694982425644,2008.0,10.985309671896763,0.5059999823570251,0.14807530205113795,73.49700164794922,0.0,0.0,0.5479999780654907,3888.0,3,1.0986122886681098,2.0,PP,0.0,0.0,0.0,0.0,medium,highest
CAMPINA GRANDE,19810.0,PB,PSL,1.0,Blue collar,"More than Primary, Less than Superior",1956.0,798,0.0,182937.0,17999.0,0.4362157464044999,1.0,-7.236111111111112,-35.92472222222222,1.0,0.0,12.116897110256609,0.5514081049437891,3.6105900570291944,2004.0,0.0,0.5059999823570251,0.14807530205113795,73.49700164794922,0.0,0.0,0.5479999780654907,3888.0,3,1.0986122886681098,2.0,PSL,0.0,0.0,0.0,0.0,medium,highest
CAMPINA GRANDE,19810.0,PB,PRP,1.0,Politician,"More than Primary, Less than Superior",1962.0,3096,0.0,632241.0,34195.0,1.4,0.0,-7.217222222222222,-35.90083333333333,1.0,0.0,13.35702592955545,1.630616004416821,11.450936661254968,2008.0,9.90353755128617,0.5059999823570251,0.14807530205113795,73.49700164794922,0.0,0.0,0.5479999780654907,1181.0,10,2.302585092994046,2.0,minor party,0.0,0.0,0.0,0.0,high,lowest
CAPIM,19062.0,PB,PMDB,1.0,White collar,Some Superior or More,1973.0,156,1.0,9586.0,4344.0,4.67,0.0,-6.916666666666667,-35.17194444444444,0.0,0.0,9.168058979719577,0.0,21.983715766099184,2008.0,11.884495917930655,0.6380000114440918,0.2708606752258678,226.0919952392578,0.0,0.0,0.7210000157356262,573.0,1,0.0,3.0,PMDB,0.0,0.0,0.0,0.0,low,lowest
CONDE,19933.0,PB,PSDC,0.0,Agriculture,"More than Primary, Less than Superior",1967.0,122,0.0,33176.0,2076.0,1.05,0.0,-7.232222222222222,-34.8675,0.0,0.0,10.409582001926218,0.0,2.5424899820367557,2008.0,0.0,0.531000018119812,0.12683042040623524,80.43699645996094,0.0,0.0,0.6029999852180481,812.0,1,0.0,2.0,PSDC,0.0,0.0,0.0,0.0,low,lowest
CUITE,20036.0,PB,PTB,1.0,White collar,Less than Primary,1961.0,91,0.0,9280.0,4028.0,0.9806034482758621,0.0,-6.483611111111111,-36.15361111111111,0.0,0.0,9.135616825780247,0.0,0.0,2004.0,0.0,0.5249999761581421,0.07815591610605462,87.22100067138672,0.0,0.0,0.5910000205039978,1981.0,2,0.6931471805599453,1.0,PTB,0.0,0.0,0.0,0.0,medium,lowest
DESTERRO,20095.0,PB,PTB,1.0,Government,"More than Primary, Less than Superior",1962.0,3,0.0,10625.0,1866.0,0.06,0.0,-7.290277777777778,-37.088055555555556,0.0,0.0,9.270964993792617,0.0,13.154421469423669,2008.0,10.657282884047461,0.5120000243186951,0.084431429965837,48.465999603271484,0.0,0.0,0.5270000100135803,3580.0,2,0.6931471805599453,2.0,PTB,0.0,0.0,0.0,0.0,medium,high
JOÃO PESSOA,20516.0,PB,PPS,1.0,Media,Some Superior or More,1976.0,1664,0.0,1013801.0,30008.0,0.46,1.0,-7.140555555555556,-34.88638888888889,1.0,0.0,13.829217191407746,0.23356230985933107,4.808194378871209,2008.0,10.308985993422082,0.5199999809265137,0.1340782122905028,87.7959976196289,0.0,0.0,0.6100000143051147,3481.0,2,0.6931471805599453,3.0,PPS,0.0,0.0,0.0,0.0,medium,high
JOAO PESSOA,20516.0,PB,PT,1.0,Media,"More than Primary, Less than Superior",1976.0,747,0.0,319829.0,27294.0,0.23356230985933107,1.0,-7.140555555555556,-34.88638888888889,0.0,0.0,12.675541756946703,0.0,11.739293992015241,2004.0,0.0,0.5199999809265137,0.1340782122905028,87.7959976196289,0.0,0.0,0.6100000143051147,3481.0,2,0.6931471805599453,2.0,PT,0.0,0.0,0.0,0.0,medium,high
JUAZEIRINHO,20559.0,PB,PTB,1.0,None,Less than Primary,1957.0,291,0.0,27430.0,2432.0,3.03,1.0,-7.068611111111111,-36.57805555555556,1.0,0.0,10.219392583931649,3.4022763431648513,31.513890588667238,2008.0,9.472781556562168,0.492000013589859,0.1595762856654707,81.1719970703125,0.0,0.008597883597883597,0.5519999861717224,3849.0,1,0.0,1.0,PTB,0.0,0.0,0.0,0.0,low,highest
JURIPIRANGA,20591.0,PB,PSB,1.0,Media,"More than Primary, Less than Superior",1975.0,127,0.0,12438.0,1062.0,1.87,1.0,-7.373888888888889,-35.23638888888889,1.0,0.0,9.428511581663834,2.213053263315829,0.0,2008.0,0.0,0.515999972820282,0.0973792394655704,78.01100158691406,0.20360631104432758,0.0,0.593999981880188,3755.0,1,0.0,2.0,PSB,0.0,0.0,0.0,0.0,low,high
LIVRAMENTO,20710.0,PB,PR,1.0,None,"More than Primary, Less than Superior",1953.0,158,0.0,12351.0,1274.0,3.72,0.0,-7.375,-36.94444444444444,0.0,0.0,9.421492310438014,0.0,16.978193146417446,2008.0,10.491301994830229,0.4729999899864197,0.30228310502283107,62.70399856567383,0.08695652173913043,0.0,0.5910000205039978,2496.0,2,0.6931471805599453,2.0,minor party,0.0,0.0,0.0,0.0,medium,low
LIVRAMENTO,20710.0,PB,PPS,0.0,Politician,Less than Primary,1965.0,323,1.0,3852.0,1698.0,8.385254413291797,1.0,-7.375,-36.94444444444444,1.0,1.0,8.256347772918016,8.325234855847102,0.0,2004.0,0.0,0.4729999899864197,0.30228310502283107,62.70399856567383,0.08695652173913043,0.0,0.5910000205039978,2593.0,1,0.0,1.0,PPS,0.0,0.0,0.0,0.0,low,low
MALTA,20770.0,PB,PT,1.0,Media,"More than Primary, Less than Superior",1976.0,165,0.0,3628.0,1915.0,4.547960308710032,0.0,-6.908611111111111,-37.521388888888886,0.0,0.0,8.196436811235028,0.0,2.8062764031382015,2004.0,0.0,0.5249999761581421,0.09618065235572902,62.25699996948242,0.4372051886792453,0.0,0.5799999833106995,1981.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,lowest
MARIZÓPOLIS,19461.0,PB,PR,1.0,Politician,Less than Primary,1958.0,224,1.0,11028.0,8537.0,5.74,0.0,-6.841666666666667,-38.34722222222222,1.0,1.0,9.308192772143688,5.032765399737877,17.903014416775886,2008.0,0.0,0.5289999842643738,0.12034444133295996,88.76699829101562,0.0,0.0,0.5600000023841858,3755.0,2,0.6931471805599453,1.0,minor party,0.0,0.0,0.0,0.0,medium,high
MARIZOPOLIS,19461.0,PB,PL,1.0,Politician,Less than Primary,1958.0,192,1.0,3815.0,2760.0,5.032765399737877,0.0,-6.841666666666667,-38.34722222222222,1.0,0.0,8.246695943718557,5.158987670343933,7.981829980532122,2004.0,0.0,0.5289999842643738,0.12034444133295996,88.76699829101562,0.0,0.0,0.5600000023841858,3755.0,2,0.6931471805599453,1.0,PL,0.0,0.0,0.0,0.0,medium,high
MATUREIA,19984.0,PB,PMDB,1.0,Agriculture,"More than Primary, Less than Superior",1975.0,211,1.0,2973.0,2276.0,7.097208207198117,0.0,-7.266944444444444,-37.35138888888889,0.0,0.0,7.997326822998097,0.0,29.815195071868583,2004.0,0.0,0.5189999938011169,0.04956268221574344,64.61299896240234,0.0,0.0,0.5529999732971191,2786.0,1,0.0,2.0,PMDB,0.0,0.0,0.0,0.0,low,low
MONTEIRO,20958.0,PB,PSB,1.0,White collar,"More than Primary, Less than Superior",1974.0,904,1.0,50937.0,8379.0,5.02,0.0,-7.931111111111111,-37.11805555555556,1.0,0.0,10.838344853984122,2.5731492183222824,2.5731492183222824,2008.0,11.608244735642321,0.5830000042915344,0.22388698630136986,76.51000213623047,0.0,0.0,0.6110000014305115,771.0,4,1.3862943611198906,2.0,PSB,0.0,0.0,0.0,0.0,high,lowest
PARARI,19720.0,PB,PFL,1.0,Education,Some Superior or More,1964.0,67,0.0,1203.0,949.0,5.569409808811305,0.0,-7.320833333333333,-36.651944444444446,1.0,0.0,7.0925737159746784,4.794520547945205,50.97847358121331,2004.0,0.0,0.5299999713897705,0.09600808489135927,97.94200134277344,0.0,0.0,0.6330000162124634,2699.0,1,0.0,3.0,PFL,0.0,0.0,0.0,0.0,low,low
PARARI,19720.0,PB,PFL,1.0,Education,Some Superior or More,1964.0,81,1.0,3968.0,3389.0,5.89,0.0,-7.320833333333333,-36.651944444444446,1.0,0.0,8.286017468404763,5.569409808811305,31.504571903574398,2008.0,11.082157933374816,0.5299999713897705,0.09600808489135927,97.94200134277344,0.0,0.0,0.6330000162124634,2699.0,1,0.0,3.0,PFL,0.0,0.0,0.0,0.0,low,low
PEDRA LAVRADA,21237.0,PB,PSDB,1.0,Education,Some Superior or More,1962.0,200,0.0,14211.0,4803.0,4.07,0.0,-6.756666666666667,-36.468611111111116,1.0,1.0,9.561771591591862,7.048054919908467,0.0,2008.0,10.645448706505872,0.550000011920929,0.1115218730745533,63.82500076293945,0.0,0.0,0.6150000095367432,460.0,2,0.6931471805599453,3.0,PSDB,0.0,0.0,0.0,0.0,medium,
PIANCÓ,21270.0,PB,PFL,1.0,Media,"More than Primary, Less than Superior",1973.0,97,0.0,27952.0,16569.0,0.99,1.0,-7.198055555555555,-37.92916666666667,0.0,0.0,10.238244032373839,0.0,9.491105606845306,2008.0,10.596659732783579,0.5920000076293945,0.16946430005622037,102.46600341796875,0.0,0.0,0.6340000033378601,2496.0,1,0.0,2.0,PFL,0.0,0.0,0.0,0.0,low,low
PICUI,21296.0,PB,PPS,1.0,White collar,Some Superior or More,1958.0,439,1.0,10156.0,2704.0,4.322567940133911,0.0,-6.521944444444444,-36.33722222222222,1.0,1.0,9.225819942824568,5.5581287633163505,2.698008337193145,2004.0,0.0,0.5529999732971191,0.10157858613589568,90.93699645996094,0.3013972055888224,0.0,0.6060000061988831,3888.0,1,0.0,3.0,PPS,0.0,0.0,0.0,0.0,low,highest
PILÕEZINHOS,21350.0,PB,PT,1.0,Government,"More than Primary, Less than Superior",1970.0,152,0.0,11259.0,6097.0,3.97,0.0,-6.864166666666667,-35.525277777777774,0.0,0.0,9.32892308780313,0.0,5.2439024390243905,2008.0,8.853808274977197,0.5680000185966492,0.2608047690014903,65.44400024414062,0.0,0.0,0.531000018119812,573.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,lowest
PUXINANA,21490.0,PB,PFL,1.0,Other,Less than Primary,1958.0,196,0.0,6693.0,3151.0,2.9284326908710594,0.0,-7.161111111111111,-35.96055555555556,1.0,1.0,8.808817483100642,4.830383480825959,64.71238938053098,2004.0,0.0,0.5509999990463257,0.13342576791808874,73.36799621582031,0.0,0.0,0.628000020980835,3841.0,1,0.0,1.0,PFL,0.0,0.0,0.0,0.0,low,highest
PUXINANÃ,21490.0,PB,PSDB,1.0,Agriculture,Less than Primary,1958.0,137,0.0,17493.0,3550.0,1.65,0.0,-7.161111111111111,-35.96055555555556,1.0,0.0,9.769556079890267,2.9284326908710594,0.0,2008.0,11.050905878263567,0.5509999990463257,0.13342576791808874,73.36799621582031,0.0,0.0,0.628000020980835,3841.0,1,0.0,1.0,PSDB,0.0,0.0,0.0,0.0,low,highest
REMIGIO,21555.0,PB,PT,1.0,Agriculture,Some Superior or More,1966.0,224,1.0,8441.0,1333.0,2.653714014927141,0.0,-6.968333333333334,-35.79472222222222,1.0,1.0,9.04085606398372,3.9583638762644773,6.392024629819675,2004.0,0.0,0.578000009059906,0.18575824927338005,92.31400299072266,0.0,0.0,0.6119999885559082,1981.0,2,0.6931471805599453,3.0,PT,0.0,0.0,0.0,0.0,medium,lowest
RIO TINTO,21598.0,PB,PT,1.0,Agriculture,"More than Primary, Less than Superior",1958.0,302,0.0,37577.0,3756.0,2.23,1.0,-6.802777777777778,-35.0825,0.0,0.0,10.534147440084249,0.0,1.2444001991040319,2008.0,9.90353755128617,0.4690000116825104,0.07947855340622371,71.90499877929688,0.0,0.02590136759220887,0.5830000042915344,1981.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,lowest
SALGADO DE SÃO FÉLIX,21636.0,PB,PTB,1.0,Media,"More than Primary, Less than Superior",1970.0,76,0.0,21789.0,2868.0,1.0,1.0,-7.355833333333333,-35.439166666666665,1.0,0.0,9.989160534274278,0.49767217851982665,28.59206935302617,2008.0,10.373522431293592,0.5410000085830688,0.08307210031347963,60.2599983215332,0.0,0.0,0.5640000104904175,2786.0,1,0.0,2.0,PTB,0.0,0.0,0.0,0.0,low,low
SANTA TERESINHA,21776.0,PB,PSDB,1.0,Agriculture,"More than Primary, Less than Superior",1973.0,46,0.0,7517.0,920.0,1.34,1.0,-7.083333333333333,-37.445277777777775,1.0,0.0,8.924922401177469,1.7897091722595078,44.966442953020135,2008.0,8.412054873292933,0.5339999794960022,0.06420545746388442,53.4379997253418,0.0,0.0,0.5569999814033508,3003.0,1,0.0,2.0,PSDB,0.0,0.0,0.0,0.0,low,low
